Customer_ID,Age,Gender,Annual_Income,Occupation,City,Membership_Level,Spending_Score,Purchase_Frequency,Average_Order_Value,Days_Since_Last_Purchase,Preferred_Category,Online_Visits,Discount_Usage,Returns_Count,Tenure_Years,Total_Spending,Payment_Method,Satisfaction_Score
2850,24,Female,104180,Student,Houston,Silver,57,37,386.08,67,Electronics,30,19,10,1,15348.07,Debit Card,4
2851,33,Male,124384,Student,New York,Bronze,62,41,483.92,338,Home,81,24,10,11,16459.57,Credit Card,6
2852,33,Female,73031,Freelancer,Dallas,Bronze,82,37,186.8,84,Sports,20,2,3,15,8107.92,UPI,8
2853,50,Male,147818,Doctor,Dallas,Silver,87,7,223.11,275,Books,56,4,1,12,1354.65,Cash,7
2854,21,Female,98127,Teacher,Dallas,Silver,93,18,216.53,255,Beauty,74,30,2,2,3816.51,Debit Card,2
2855,21,Female,107254,Student,Los Angeles,Bronze,2,50,149.8,204,Electronics,24,14,3,10,8757.32,Cash,4
2856,56,Female,83232,Other,New York,Silver,77,20,399.15,232,Grocery,12,2,11,10,9032.0,Cash,5
2857,57,Female,95224,Student,Chicago,Silver,16,2,312.69,64,Beauty,91,14,13,13,622.27,Cash,8
2858,34,Female,44960,Business,Los Angeles,Silver,8,26,41.39,316,Beauty,15,1,1,10,949.98,Net Banking,7
2859,54,Female,102695,Freelancer,Dallas,Gold,19,23,421.02,78,Beauty,73,11,9,14,9719.33,Credit Card,4
2860,56,Male,145066,Retired,Dallas,Gold,32,32,101.67,13,Toys,82,26,0,2,3315.43,Cash,8
2861,69,Female,17693,Engineer,Phoenix,Silver,67,13,489.78,324,Home,48,4,10,4,7632.77,Debit Card,8
2862,46,Male,130313,Retired,Boston,Platinum,32,13,194.56,304,Toys,61,8,3,15,2857.11,Net Banking,4
2863,69,Female,43810,Other,Boston,Bronze,85,17,312.06,168,Electronics,71,21,8,12,6071.74,Credit Card,2
2864,53,Female,35092,Retired,Phoenix,Bronze,25,25,48.13,158,Sports,28,3,13,6,1437.25,Debit Card,3
2865,55,Female,73105,Other,Miami,Bronze,53,22,178.89,115,Electronics,100,22,10,3,3972.29,Net Banking,5
2866,56,Male,43555,Student,Phoenix,Silver,81,27,403.15,345,Toys,3,25,10,0,11256.13,Net Banking,1
2867,67,Male,86934,Teacher,Boston,Silver,25,17,243.83,191,Fashion,16,20,8,2,4069.58,Credit Card,5
2868,54,Female,87788,Teacher,Dallas,Silver,33,26,453.26,344,Grocery,36,27,11,2,10019.19,Cash,4
2869,69,Male,92257,Business,Houston,Bronze,31,38,291.82,182,Home,4,6,8,0,11201.19,Debit Card,5
2870,52,Female,32939,Other,Boston,Bronze,36,14,465.0,230,Toys,99,15,2,7,6725.06,UPI,1
2871,24,Female,143068,Teacher,New York,Gold,87,14,491.48,167,Sports,9,12,15,3,6157.62,Cash,10
2872,44,Male,15036,Business,Houston,Gold,89,12,232.41,14,Home,12,1,0,4,3104.43,UPI,7
2873,45,Male,108948,Student,Los Angeles,Silver,49,5,286.93,192,Sports,74,1,0,2,1219.16,Debit Card,10
2874,39,Male,98707,Student,Boston,Silver,44,37,419.11,232,Grocery,44,8,13,3,15519.47,UPI,9
2875,31,Male,54051,Retired,Chicago,Silver,48,4,118.55,262,Books,66,14,2,0,505.06,UPI,5
2876,24,Female,95738,Student,San Francisco,Bronze,30,29,432.2,53,Fashion,19,30,9,12,10302.44,Credit Card,3
2877,54,Male,88596,Student,San Francisco,Silver,13,25,300.04,179,Beauty,13,3,13,12,8413.28,Credit Card,9
2878,39,Male,75071,Other,New York,Silver,43,45,365.5,3,Grocery,55,16,7,3,15159.03,Credit Card,6
2879,22,Female,145613,Engineer,Seattle,Silver,93,4,49.13,256,Toys,97,8,15,1,213.64,UPI,6
2880,19,Male,88601,Freelancer,San Francisco,Bronze,16,50,385.43,360,Beauty,65,14,14,9,16251.34,UPI,10
2881,44,Male,44873,Retired,New York,Platinum,91,16,162.29,321,Grocery,92,0,3,13,2721.59,Net Banking,10
2882,38,Male,86468,Retired,Seattle,Gold,26,50,404.56,239,Electronics,70,29,10,5,20690.91,Net Banking,3
2883,55,Male,41470,Freelancer,Los Angeles,Bronze,75,2,259.48,162,Toys,3,30,7,1,446.31,Credit Card,1
2884,32,Female,23328,Engineer,Seattle,Silver,47,23,144.56,336,Home,25,26,13,14,3490.78,Net Banking,4
2885,38,Female,136173,Student,Chicago,Platinum,37,4,476.85,137,Fashion,52,1,6,8,2053.37,Cash,4
2886,27,Male,61638,Teacher,Boston,Bronze,3,20,384.88,323,Toys,16,8,13,1,7692.99,Net Banking,3
2887,40,Male,26268,Business,San Francisco,Silver,26,17,492.99,228,Home,43,10,7,3,8644.25,Net Banking,5
2888,56,Female,128920,Retired,Dallas,Silver,98,6,188.59,101,Toys,56,18,1,12,1306.89,Cash,9
2889,22,Male,125379,Freelancer,Phoenix,Silver,97,18,328.12,192,Fashion,68,26,7,3,6373.23,Cash,9
2890,18,Male,22887,Doctor,Boston,Gold,15,20,309.68,306,Grocery,8,0,8,15,7199.33,Debit Card,8
2891,30,Male,39918,Business,Los Angeles,Bronze,66,39,346.9,29,Fashion,80,18,9,11,13812.37,UPI,10
2892,38,Male,50497,Doctor,Los Angeles,Bronze,28,45,28.78,294,Beauty,44,8,10,10,1126.66,UPI,6
2893,43,Male,108562,Doctor,New York,Bronze,84,41,152.94,246,Fashion,38,27,5,15,5634.18,Credit Card,4
2894,67,Male,26929,Other,Miami,Bronze,38,34,455.58,220,Fashion,23,1,13,0,13484.8,Debit Card,2
2895,62,Male,117201,Retired,Seattle,Silver,44,40,217.67,171,Home,6,4,2,12,8133.02,Debit Card,10
2896,38,Male,131566,Student,Seattle,Gold,53,46,480.72,159,Fashion,43,16,6,10,21914.42,Debit Card,3
2897,70,Male,43546,Other,New York,Bronze,80,24,114.62,171,Books,44,25,8,6,2482.32,Debit Card,9
2898,35,Female,97494,Doctor,Phoenix,Silver,4,18,498.74,62,Sports,80,0,15,0,8889.83,Net Banking,1
2899,54,Female,61566,Student,Dallas,Silver,72,30,351.81,60,Books,80,13,7,12,9981.66,Debit Card,7
2900,62,Female,100464,Engineer,Los Angeles,Bronze,44,1,390.43,64,Grocery,23,11,14,7,399.07,Credit Card,10
2901,49,Male,143279,Teacher,Boston,Silver,46,23,204.46,168,Electronics,16,22,13,15,4568.11,UPI,6
2902,53,Male,96991,Doctor,Phoenix,Silver,84,29,454.43,80,Toys,100,25,7,2,12831.05,Debit Card,2
2903,34,Female,107680,Retired,Dallas,Silver,26,41,277.28,246,Toys,76,9,10,13,11325.83,UPI,5
2904,52,Male,43013,Teacher,Miami,Bronze,96,41,343.66,267,Electronics,9,18,6,7,16839.74,Cash,2
2905,66,Female,67132,Student,Boston,Silver,13,32,56.46,257,Sports,82,14,4,7,1847.59,Credit Card,9
2906,28,Male,122855,Doctor,New York,Platinum,69,2,319.52,72,Home,9,0,1,9,696.13,Cash,5
2907,38,Female,106627,Business,Boston,Silver,44,48,440.75,331,Sports,85,0,4,11,20451.47,Debit Card,6
2908,69,Female,137772,Other,Chicago,Bronze,53,36,97.36,187,Electronics,58,28,4,13,3260.8,Net Banking,4
2909,70,Female,79068,Retired,Miami,Silver,51,45,371.49,24,Beauty,65,10,1,9,19502.63,Net Banking,1
2910,43,Male,31116,Engineer,New York,Bronze,13,17,22.45,227,Electronics,59,30,10,4,418.65,Credit Card,3
2911,21,Female,66369,Freelancer,New York,Silver,41,43,463.84,117,Electronics,23,10,9,13,20602.75,Debit Card,5
2912,51,Male,118100,Engineer,New York,Bronze,11,2,491.63,107,Books,69,4,0,13,918.93,Debit Card,3
2913,69,Male,44655,Other,San Francisco,Bronze,37,4,183.55,241,Toys,19,2,4,2,663.09,Debit Card,8
2914,65,Male,62632,Doctor,Phoenix,Silver,60,44,62.47,98,Grocery,35,10,5,10,2476.09,Debit Card,2
2915,35,Male,33895,Other,Dallas,Bronze,32,34,332.7,21,Electronics,97,3,12,10,11328.68,Credit Card,2
2916,57,Male,38086,Retired,Seattle,Silver,45,1,24.62,55,Electronics,55,5,6,11,28.31,Credit Card,1
2917,52,Male,100637,Engineer,Los Angeles,Bronze,18,23,246.42,148,Books,82,17,10,10,6531.52,Credit Card,1
2918,58,Male,122334,Freelancer,Los Angeles,Bronze,93,6,143.17,310,Fashion,40,6,1,8,943.2,Net Banking,4
2919,46,Female,78083,Business,Chicago,Gold,79,16,241.94,39,Sports,14,20,5,0,3936.83,Debit Card,8
2920,69,Female,110028,Teacher,Chicago,Platinum,20,2,18.96,149,Books,84,23,14,0,33.9,Cash,8
2921,46,Female,81957,Other,Chicago,Bronze,44,46,35.29,120,Toys,13,3,15,15,1609.61,UPI,8
2922,55,Male,112551,Business,Houston,Silver,36,12,17.83,259,Electronics,53,13,11,13,230.63,Credit Card,1
2923,59,Male,93506,Engineer,Chicago,Bronze,69,27,313.37,25,Electronics,80,27,7,1,8782.56,Credit Card,1
2924,38,Male,109024,Freelancer,Los Angeles,Silver,37,19,284.45,111,Beauty,95,7,5,12,5434.89,Net Banking,7
2925,59,Male,96481,Teacher,Miami,Silver,33,28,124.25,22,Toys,39,19,2,9,3379.1,Net Banking,7
2926,30,Female,15255,Retired,Dallas,Bronze,82,35,326.86,168,Toys,99,10,2,5,12595.62,UPI,10
2927,66,Male,30487,Freelancer,Chicago,Gold,19,43,443.26,313,Books,84,29,10,1,21669.41,Net Banking,5
2928,58,Female,34346,Business,Miami,Bronze,51,4,145.89,263,Electronics,65,13,6,3,635.59,Credit Card,8
2929,34,Male,50050,Student,Houston,Bronze,32,49,417.68,115,Grocery,56,20,1,5,24051.43,Debit Card,6
2930,26,Female,23744,Student,Houston,Gold,22,49,334.63,306,Home,40,2,2,1,18232.49,Debit Card,1
2931,58,Male,76596,Teacher,Seattle,Silver,1,7,26.57,230,Beauty,46,10,6,3,182.32,Net Banking,7
2932,18,Female,134640,Other,San Francisco,Silver,54,37,193.82,188,Electronics,77,3,8,6,7506.25,UPI,8
2933,19,Male,70032,Teacher,San Francisco,Silver,89,25,258.8,256,Home,7,8,0,0,6481.3,Debit Card,8
2934,65,Female,57687,Teacher,Boston,Silver,20,41,368.53,119,Grocery,45,4,4,15,15389.7,Credit Card,10
2935,46,Male,77863,Student,San Francisco,Silver,58,17,150.69,285,Sports,22,12,12,15,2967.2,Debit Card,9
2936,50,Female,146663,Business,Boston,Bronze,35,41,491.54,272,Electronics,7,19,1,8,18547.81,UPI,3
2937,27,Female,21277,Other,Phoenix,Silver,70,14,345.42,357,Sports,84,3,11,9,3894.03,Net Banking,2
2938,67,Male,76860,Teacher,San Francisco,Silver,70,37,192.68,151,Electronics,52,6,4,9,7687.08,Cash,8
2939,57,Female,148332,Student,Houston,Silver,61,2,57.54,85,Beauty,100,1,12,15,100.4,Debit Card,4
2940,38,Male,39741,Teacher,Seattle,Gold,63,24,98.87,324,Toys,68,19,12,6,2044.69,Credit Card,2
2941,45,Male,134720,Teacher,Miami,Bronze,61,15,248.93,344,Beauty,70,18,5,8,4469.5,UPI,2
2942,28,Male,52211,Other,Chicago,Silver,57,48,252.4,326,Home,67,6,7,6,10984.97,Debit Card,2
2943,51,Female,21869,Other,San Francisco,Bronze,3,33,386.18,245,Grocery,3,19,6,15,11233.87,Cash,5
2944,25,Female,102616,Freelancer,Boston,Silver,95,12,365.83,313,Fashion,58,23,4,10,3847.33,Net Banking,8
2945,39,Male,109515,Teacher,Miami,Silver,99,19,108.62,314,Books,67,20,15,15,1991.43,Debit Card,9
2946,25,Male,75110,Student,New York,Gold,45,47,301.53,292,Home,100,24,10,0,13658.42,UPI,6
2947,66,Female,49033,Business,Los Angeles,Silver,15,5,20.1,161,Home,54,8,4,6,105.83,Debit Card,8
2948,32,Female,60213,Student,San Francisco,Gold,17,1,205.29,99,Grocery,9,18,13,10,172.74,Net Banking,6
2949,34,Female,27938,Student,Los Angeles,Gold,15,43,384.41,184,Electronics,54,24,1,8,17425.17,UPI,1
2950,40,Male,145842,Teacher,San Francisco,Platinum,5,9,205.76,275,Sports,80,19,5,12,1817.49,Cash,9
2951,41,Male,17274,Freelancer,New York,Silver,86,39,419.44,16,Sports,51,24,2,7,14445.26,Credit Card,10
2952,62,Male,99390,Doctor,Chicago,Platinum,46,34,488.32,259,Toys,16,27,5,15,18450.59,Net Banking,7
2953,36,Male,35044,Retired,Phoenix,Bronze,11,29,307.53,244,Electronics,12,29,15,15,8825.84,Debit Card,2
2954,22,Male,114372,Doctor,Dallas,Bronze,64,49,81.05,305,Fashion,20,1,2,11,4316.27,Cash,3
2955,49,Female,29706,Doctor,Miami,Silver,92,48,196.04,337,Fashion,53,20,1,3,10992.93,UPI,2
2956,61,Male,91464,Student,Miami,Platinum,14,48,14.65,49,Fashion,31,15,7,4,661.97,UPI,9
2957,18,Female,36213,Teacher,Chicago,Silver,39,46,305.34,271,Electronics,94,5,3,2,16281.17,UPI,8
2958,40,Female,16950,Other,Seattle,Bronze,67,2,412.57,234,Books,21,18,4,9,726.24,Debit Card,5
2959,54,Male,25411,Retired,Houston,Silver,55,19,318.67,71,Beauty,3,17,8,9,5381.76,Net Banking,4
2960,25,Female,143603,Doctor,San Francisco,Silver,42,28,395.18,316,Toys,21,16,3,11,11789.57,Cash,7
2961,30,Male,77744,Engineer,Dallas,Bronze,75,35,401.95,43,Home,92,10,12,1,11832.14,UPI,9
2962,25,Female,50053,Engineer,Seattle,Gold,94,40,427.0,305,Beauty,28,22,0,2,16771.06,Credit Card,8
2963,40,Male,72623,Engineer,Dallas,Platinum,5,48,140.67,79,Electronics,5,3,10,6,5979.26,Net Banking,8
2964,60,Male,44714,Business,Houston,Gold,52,22,436.92,285,Beauty,71,23,5,7,9884.68,Cash,2
2965,18,Female,124283,Teacher,Los Angeles,Bronze,22,4,330.51,48,Books,69,7,10,1,1484.29,Cash,10
2966,62,Male,23562,Student,San Francisco,Bronze,77,8,151.97,97,Fashion,73,23,10,8,993.24,UPI,9
2967,68,Female,70048,Student,Houston,Bronze,44,1,493.77,24,Beauty,47,17,4,12,476.65,Credit Card,2
2968,41,Male,108295,Teacher,Miami,Bronze,85,36,475.59,213,Electronics,85,12,9,3,18701.0,UPI,8
2969,52,Male,27026,Freelancer,Miami,Bronze,59,7,291.48,55,Toys,20,20,2,14,1911.62,Net Banking,5
2970,41,Male,121147,Other,San Francisco,Gold,25,25,423.17,254,Home,38,7,14,1,8639.89,Debit Card,6
2971,34,Female,46589,Retired,Phoenix,Bronze,21,29,138.13,155,Beauty,37,9,10,6,4152.19,Net Banking,10
2972,22,Female,123199,Freelancer,Chicago,Gold,92,1,213.86,160,Beauty,58,17,10,15,181.37,Credit Card,9
2973,37,Male,112274,Other,Chicago,Platinum,64,18,100.15,193,Beauty,17,17,13,10,1708.9,Debit Card,8
2974,38,Female,41844,Business,Miami,Bronze,68,4,264.85,3,Beauty,42,16,4,1,1267.27,Cash,5
2975,57,Male,105415,Teacher,Miami,Platinum,93,20,253.04,267,Home,92,15,7,6,4854.36,UPI,6
2976,48,Female,69708,Freelancer,Houston,Gold,47,46,114.28,35,Electronics,95,5,0,7,5977.82,Net Banking,5
2977,63,Female,85825,Retired,New York,Silver,35,8,339.67,15,Grocery,97,13,3,12,3108.45,UPI,9
2978,53,Male,66574,Business,Boston,Bronze,87,27,67.72,136,Beauty,32,29,2,8,1654.98,Net Banking,5
2979,28,Male,100548,Doctor,Phoenix,Silver,7,50,40.23,77,Grocery,62,4,3,13,2088.34,UPI,6
2980,69,Male,79230,Doctor,Seattle,Bronze,56,39,198.6,310,Home,96,14,1,11,9131.7,Debit Card,1
2981,32,Male,55581,Business,Boston,Silver,52,35,210.81,72,Electronics,87,12,1,11,7692.17,UPI,8
2982,36,Male,40105,Other,Houston,Bronze,46,25,166.67,319,Sports,21,15,14,10,4688.85,Credit Card,8
2983,24,Female,94830,Teacher,Boston,Silver,9,14,136.39,244,Books,89,15,1,0,1880.87,Credit Card,8
2984,68,Female,84157,Doctor,Boston,Bronze,58,44,176.0,345,Grocery,33,16,2,1,8423.39,UPI,7
2985,45,Male,102235,Teacher,Houston,Bronze,23,47,90.05,227,Electronics,67,26,11,1,3422.87,Cash,7
2986,68,Male,17347,Freelancer,Miami,Silver,3,40,207.69,194,Toys,6,23,8,13,9262.89,Credit Card,6
2987,60,Male,62650,Doctor,Miami,Silver,61,31,453.26,245,Sports,92,23,4,6,15016.93,Net Banking,7
2988,22,Female,139926,Retired,San Francisco,Silver,9,5,119.97,88,Beauty,66,4,3,15,565.98,UPI,9
2989,22,Male,96147,Retired,Boston,Bronze,53,17,345.38,259,Home,32,10,12,5,5676.49,UPI,5
2990,47,Male,63135,Freelancer,Seattle,Gold,68,10,79.47,285,Home,64,14,14,14,739.58,Credit Card,9
2991,49,Female,34199,Retired,Houston,Silver,49,43,183.41,138,Electronics,26,2,3,13,7963.25,Cash,9
2992,25,Female,116583,Teacher,Seattle,Bronze,89,16,167.38,50,Fashion,62,7,2,10,2258.88,Net Banking,4
2993,27,Female,107290,Other,Dallas,Silver,70,48,469.14,146,Sports,5,2,8,8,25625.54,Credit Card,9
2994,55,Female,135787,Teacher,Chicago,Silver,48,4,219.71,241,Fashion,11,28,10,2,871.13,Credit Card,8
2995,64,Male,129427,Other,San Francisco,Bronze,82,5,348.33,333,Home,74,3,9,7,1423.35,Debit Card,5
2996,49,Female,102493,Retired,Chicago,Silver,7,42,305.21,231,Home,79,26,0,4,13090.38,Credit Card,10
2997,65,Female,146706,Engineer,San Francisco,Gold,99,46,79.1,26,Beauty,82,13,13,4,4265.19,Net Banking,3
2998,45,Male,27771,Business,Phoenix,Gold,31,41,470.37,343,Beauty,49,22,5,9,16102.81,Debit Card,9
2999,34,Male,140607,Other,Houston,Bronze,56,50,179.48,207,Grocery,78,22,3,12,7621.41,Cash,3
3000,48,Male,94876,Student,Chicago,Gold,96,20,31.93,137,Home,92,19,7,10,609.78,Cash,3
3001,25,Female,74648,Business,Seattle,Bronze,99,6,157.22,154,Beauty,94,24,6,11,1032.23,Credit Card,3
3002,57,Male,90783,Retired,Houston,Platinum,61,11,174.46,6,Toys,62,5,2,4,1999.37,Net Banking,1
3003,42,Female,59440,Teacher,Seattle,Bronze,92,17,55.45,114,Grocery,60,23,4,7,926.8,Cash,6
3004,26,Female,46655,Other,Boston,Silver,5,41,313.79,91,Sports,77,22,10,6,15401.14,Net Banking,3
3005,19,Female,58039,Teacher,Chicago,Silver,30,3,179.91,345,Fashion,84,3,10,10,471.9,Net Banking,10
3006,32,Male,70255,Business,Boston,Bronze,22,16,318.28,81,Sports,2,11,3,11,5747.9,Debit Card,3
3007,67,Female,87219,Other,Miami,Gold,17,36,13.3,12,Books,89,1,3,6,406.76,Credit Card,9
3008,20,Male,26244,Teacher,Dallas,Silver,10,26,491.2,71,Fashion,59,26,9,3,11134.48,Net Banking,7
3009,66,Male,109594,Freelancer,Phoenix,Bronze,71,24,93.55,90,Electronics,76,28,14,13,2061.49,Net Banking,8
3010,53,Male,73595,Doctor,Phoenix,Silver,68,47,333.07,187,Sports,25,17,7,14,17990.51,Net Banking,1
3011,21,Female,118898,Teacher,Chicago,Silver,42,34,360.73,104,Toys,68,13,8,5,11991.1,Credit Card,8
3012,31,Female,43371,Other,Los Angeles,Bronze,27,20,94.09,299,Books,42,7,10,12,1803.36,Debit Card,8
3013,58,Female,20914,Retired,Dallas,Platinum,7,17,64.74,83,Electronics,76,7,12,0,1096.5,Net Banking,8
3014,58,Male,42180,Retired,New York,Gold,23,20,84.76,27,Fashion,71,11,13,5,1783.96,UPI,6
3015,42,Female,149760,Business,San Francisco,Bronze,75,16,130.94,278,Home,55,0,13,4,2030.93,Debit Card,10
3016,67,Female,95219,Business,Phoenix,Silver,8,49,92.43,11,Home,38,28,3,12,5367.01,Credit Card,5
3017,27,Female,93616,Business,Houston,Bronze,8,4,340.26,306,Grocery,96,0,11,0,1162.51,Cash,4
3018,38,Female,110213,Retired,Miami,Gold,5,18,216.21,363,Toys,43,3,1,12,3853.9,Net Banking,9
3019,53,Female,52805,Engineer,Boston,Platinum,71,36,273.52,149,Sports,70,16,0,10,9513.64,UPI,7
3020,29,Male,141599,Other,New York,Bronze,86,35,33.2,317,Sports,53,9,13,0,1251.57,Cash,1
3021,44,Male,89176,Retired,Houston,Gold,100,30,432.01,25,Toys,91,0,9,2,15360.98,Cash,1
3022,57,Male,109799,Freelancer,Chicago,Silver,2,18,93.58,213,Grocery,99,25,3,3,1541.88,Net Banking,1
3023,19,Male,113385,Retired,Dallas,Bronze,88,21,186.47,313,Grocery,21,10,14,0,4629.07,Net Banking,4
3024,30,Female,103919,Freelancer,Phoenix,Platinum,51,32,45.23,239,Beauty,20,30,7,11,1637.08,Cash,9
3025,70,Male,96462,Retired,San Francisco,Silver,66,5,77.03,221,Books,19,20,15,13,432.98,UPI,3
3026,49,Female,46159,Retired,New York,Silver,12,41,336.24,67,Toys,33,16,4,9,11431.64,Debit Card,10
3027,48,Male,57039,Engineer,Phoenix,Silver,47,23,349.37,261,Home,63,9,1,6,9451.64,Net Banking,1
3028,33,Male,62800,Freelancer,Los Angeles,Bronze,55,30,341.71,110,Beauty,68,27,14,1,11641.08,Net Banking,1
3029,49,Male,55761,Engineer,Los Angeles,Bronze,26,27,280.55,129,Fashion,60,5,10,10,8134.13,Credit Card,3
3030,49,Female,109626,Freelancer,Los Angeles,Platinum,45,15,476.74,158,Home,19,30,3,3,6086.61,Net Banking,7
3031,51,Female,133368,Engineer,Miami,Silver,62,41,258.52,279,Sports,28,3,3,11,10260.3,Credit Card,8
3032,28,Male,95903,Engineer,Boston,Gold,70,14,230.21,290,Grocery,22,25,9,8,3661.55,Cash,4
3033,27,Female,133998,Freelancer,Chicago,Bronze,87,21,131.3,302,Grocery,51,12,4,7,2688.4,UPI,2
3034,32,Male,74894,Engineer,Houston,Silver,2,34,58.44,30,Books,88,26,1,1,1936.46,Credit Card,7
3035,34,Male,66444,Retired,Phoenix,Platinum,26,26,278.6,88,Toys,63,10,6,10,6577.55,Credit Card,9
3036,57,Male,76748,Freelancer,Houston,Bronze,14,25,164.3,331,Toys,62,4,4,10,3370.1,Debit Card,10
3037,35,Female,56190,Engineer,Houston,Bronze,82,50,266.77,117,Home,94,13,3,8,13407.88,Cash,6
3038,26,Male,55318,Retired,Phoenix,Silver,57,45,111.0,129,Electronics,29,24,7,0,5543.39,Credit Card,2
3039,42,Male,139078,Retired,Boston,Bronze,32,31,420.7,206,Books,74,1,14,5,11195.37,Credit Card,9
3040,57,Male,54759,Business,Miami,Bronze,62,48,499.85,359,Books,32,2,1,2,27771.93,Cash,7
3041,31,Female,31498,Student,Miami,Gold,78,6,167.98,58,Beauty,73,28,0,0,1030.17,Net Banking,9
3042,42,Male,40989,Freelancer,Dallas,Platinum,30,48,422.74,95,Home,25,2,5,7,22826.33,UPI,2
3043,67,Female,132035,Engineer,Chicago,Silver,13,4,437.76,318,Home,16,10,9,5,1868.04,Cash,10
3044,39,Male,81577,Business,Dallas,Gold,40,24,498.08,245,Electronics,15,8,9,3,10208.39,Debit Card,4
3045,69,Female,120231,Student,Boston,Gold,31,42,177.93,144,Grocery,59,18,7,2,8688.46,Debit Card,6
3046,47,Male,104900,Other,Houston,Gold,37,31,380.46,309,Sports,48,9,6,12,12823.43,UPI,10
3047,37,Male,119679,Other,Chicago,Bronze,45,19,122.12,124,Sports,18,20,8,9,1889.25,Debit Card,7
3048,38,Female,38482,Engineer,Dallas,Bronze,86,11,316.15,21,Electronics,23,5,0,1,3589.0,Cash,3
3049,61,Female,84212,Other,Dallas,Bronze,59,29,355.37,352,Books,55,21,2,12,10223.8,Net Banking,10
3050,49,Male,45048,Student,Los Angeles,Bronze,28,5,373.15,284,Beauty,42,5,8,4,2133.79,Debit Card,5
3051,68,Female,149137,Freelancer,Miami,Bronze,61,18,111.51,206,Fashion,3,0,4,14,1704.32,Cash,4
3052,63,Male,148108,Retired,Seattle,Bronze,19,3,425.88,257,Home,71,21,5,7,1324.07,Debit Card,5
3053,66,Male,50814,Retired,Dallas,Bronze,43,40,216.28,297,Sports,52,0,13,11,7994.68,Credit Card,6
3054,38,Male,144493,Student,New York,Bronze,59,11,116.02,51,Fashion,11,21,10,7,1146.36,Credit Card,6
3055,52,Female,75204,Other,Los Angeles,Silver,16,21,275.84,37,Home,55,28,12,2,4686.33,Net Banking,7
3056,49,Male,47844,Retired,Houston,Bronze,69,30,433.04,152,Beauty,88,25,6,8,12119.38,Credit Card,6
3057,47,Female,96943,Other,San Francisco,Gold,44,19,483.87,332,Electronics,99,30,2,9,8811.43,Credit Card,6
3058,56,Male,36518,Doctor,Miami,Bronze,66,25,376.62,215,Books,25,21,6,15,9218.85,Debit Card,4
3059,66,Female,38052,Teacher,Boston,Gold,10,35,12.76,222,Beauty,92,18,2,4,488.53,Debit Card,2
3060,29,Female,84803,Retired,Phoenix,Platinum,47,12,76.0,142,Grocery,76,2,5,15,876.81,UPI,10
3061,58,Male,86524,Doctor,Boston,Gold,19,47,47.37,104,Toys,87,5,7,6,1954.98,Net Banking,7
3062,64,Female,104572,Freelancer,Los Angeles,Gold,84,26,59.59,9,Beauty,81,1,6,10,1486.22,Credit Card,7
3063,35,Male,82021,Freelancer,New York,Platinum,93,48,197.69,241,Electronics,41,14,4,8,7855.34,UPI,3
3064,38,Male,35043,Student,Boston,Bronze,89,5,175.86,113,Electronics,37,11,11,6,1045.34,Debit Card,5
3065,30,Male,17419,Retired,New York,Platinum,81,19,65.71,232,Toys,82,20,5,9,1031.87,UPI,6
3066,38,Male,136831,Other,Phoenix,Gold,51,27,442.3,68,Beauty,55,9,15,2,10518.08,Credit Card,10
3067,25,Male,116799,Retired,San Francisco,Gold,13,38,311.56,364,Home,9,18,3,1,11498.46,UPI,9
3068,63,Female,72600,Other,Miami,Bronze,63,29,400.27,43,Electronics,99,20,1,11,13620.19,Cash,3
3069,57,Male,131467,Other,Miami,Silver,16,12,192.06,168,Grocery,36,29,6,6,2008.55,Net Banking,3
3070,63,Female,93497,Retired,Seattle,Silver,53,19,211.02,210,Fashion,57,12,3,9,3848.65,Credit Card,5
3071,24,Female,123611,Other,New York,Silver,35,9,165.63,275,Beauty,63,2,5,7,1782.43,Cash,2
3072,40,Male,75692,Business,Phoenix,Gold,100,18,224.83,106,Electronics,82,17,9,11,4212.13,UPI,3
3073,61,Female,77112,Engineer,Dallas,Bronze,59,29,309.08,166,Toys,20,19,11,11,9374.14,Credit Card,6
3074,49,Male,31360,Teacher,Dallas,Bronze,39,3,251.56,204,Books,85,4,1,3,897.81,UPI,3
3075,28,Female,98038,Retired,Houston,Silver,67,23,420.58,118,Home,47,21,15,0,9696.94,Net Banking,1
3076,39,Female,18017,Engineer,New York,Bronze,73,30,451.07,108,Home,20,12,15,5,10839.54,Net Banking,7
3077,39,Female,101261,Business,Chicago,Bronze,61,46,240.15,238,Toys,6,28,13,8,8974.41,Debit Card,7
3078,60,Male,81320,Other,Boston,Bronze,50,24,127.48,7,Home,73,13,1,3,3281.52,Cash,2
3079,42,Female,46127,Other,Houston,Bronze,53,37,473.14,42,Fashion,93,29,5,2,15486.05,Net Banking,5
3080,39,Male,149268,Freelancer,Houston,Silver,46,37,370.17,296,Grocery,29,29,7,5,13578.4,Cash,9
